ms12722,====================== NEW FLIGHT LOG INITIATED ==============================
ms12723,phase, T-clock, altitude, altitude-max, speed, speed-max, temp, temp max, baroLaunch, baroApogee, ADXL, adxl.x, adxl.y, adxl.z, adxl.avgZ, adxl.linZ, adxl.maxZ, adxl.minZ, adxl.velocity, adxl.burnoutArm,adxl.burnout, adxl.apogee, LSM6D-A, lsm.x, lsm.y, lsm.z, lsm.avgZ, lsm.linZ, lsm.maxZ, lsm.minZ, lsm.velocity, lsm.burnoutArm,lsm.burnout, lsm.apogee, LSM-Gyro,lsm.gX, lsm.gY, lsm.gZ, lsm.yaw, lsm.pitch, lsm.roll, lsm.tilt, lsm.tiltMax, EVENTS, voltage, launch, burnout, apogee, fore, aft, sustainer, pyro-separation, pyro-sustainer, pyro-main, pyro-drogue, contMain, contDrogue, contSep, contSust, Staging Armed, CPU temp, CPU temp Max
7/3/2021-09:40:27.926,LAUNCH,21.671,14731,14731,0,0,104,104,0,0,ADXL:,177,148,-432,-852,-1103,35527,-6575,8406,1,1,0,LSM-A:,-53,-32,14,-1049,-1054,30964,-5016,4319,1,1,0,LSM-G:,-0.1030,0.0091,0.0083,3,-33,-72,32.9,32.9,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:28.045,LAUNCH,21.790,14770,14770,0,0,104,104,0,0,ADXL:,-217,247,-137,-943,-709,35527,-6575,8294,1,1,0,LSM-A:,-35,-24,15,-1048,-1036,30964,-5016,4193,1,1,0,LSM-G:,-0.1016,0.0096,0.0101,4,-33,-77,33.4,33.4,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:28.107,LAUNCH,21.852,14781,14781,0,0,104,104,0,0,ADXL:,177,-246,-630,-902,-1103,35527,-6575,8238,1,1,0,LSM-A:,-49,-30,3,-1046,-1050,30964,-5016,4128,1,1,0,LSM-G:,-0.1017,0.0097,0.0112,4,-34,-80,33.7,33.7,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:28.167,LAUNCH,21.912,14793,14793,0,0,104,104,0,0,ADXL:,177,-197,652,-951,-1103,35527,-6575,8182,1,1,0,LSM-A:,-45,-28,10,-1044,-1046,30964,-5016,4065,1,1,0,LSM-G:,-0.1007,0.0093,0.0123,4,-34,-82,34.0,34.0,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:28.226,LAUNCH,21.971,14767,14793,0,0,104,104,0,0,ADXL:,-267,247,-1123,-998,-659,35527,-6575,8122,1,1,0,LSM-A:,-48,-28,0,-1043,-1049,30964,-5016,4005,1,1,0,LSM-G:,-0.0944,0.0082,0.0126,4,-34,-85,34.4,34.4,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:28.287,LAUNCH,22.032,14813,14813,0,0,104,104,0,0,ADXL:,-119,296,-728,-889,-807,35527,-6575,8067,1,1,0,LSM-A:,-37,-29,17,-1043,-1038,30964,-5016,3942,1,1,0,LSM-G:,-0.0997,0.0079,0.0148,5,-35,-87,34.7,34.7,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:28.349,LAUNCH,22.094,14817,14817,0,0,104,104,0,0,ADXL:,177,-394,-728,-878,-1103,35527,-6575,8015,1,1,0,LSM-A:,-41,-29,8,-1041,-1042,30964,-5016,3877,1,1,0,LSM-G:,-0.0991,0.0071,0.0158,5,-35,-90,35.1,35.1,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:28.411,LAUNCH,22.156,14833,14833,0,0,104,104,0,0,ADXL:,-809,-591,159,-863,-117,35527,-6575,7961,1,1,0,LSM-A:,-31,-40,7,-1040,-1032,30964,-5016,3812,1,1,0,LSM-G:,-0.0984,0.0064,0.0172,5,-35,88,35.5,35.5,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:28.516,LAUNCH,22.261,14835,14835,0,0,104,104,0,0,ADXL:,374,148,-432,-832,-1300,35527,-6575,7872,1,1,0,LSM-A:,-37,-30,2,-1039,-1038,30964,-5016,3702,1,1,0,LSM-G:,-0.0997,0.0053,0.0194,5,-36,83,36.2,36.2,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:28.567,LAUNCH,22.312,14855,14855,0,0,104,104,0,0,ADXL:,276,99,-778,-812,-1202,35527,-6575,7830,1,1,0,LSM-A:,-44,-28,3,-1039,-1045,30964,-5016,3650,1,1,0,LSM-G:,-0.0969,0.0043,0.0197,6,-37,81,36.6,36.6,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:28.620,LAUNCH,22.365,14843,14855,0,0,104,104,0,0,ADXL:,473,-345,701,-864,-1399,35527,-6575,7785,1,1,0,LSM-A:,-40,-28,7,-1039,-1041,30964,-5016,3596,1,1,0,LSM-G:,-0.0968,0.0036,0.0204,6,-37,79,37.0,37.0,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:28.674,LAUNCH,22.419,14856,14856,0,0,104,104,0,0,ADXL:,-119,-1479,60,-824,-807,35527,-6575,7740,1,1,0,LSM-A:,-30,-31,4,-1036,-1031,30964,-5016,3539,1,1,0,LSM-G:,-0.0965,0.0029,0.0209,6,-37,77,37.4,37.4,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:28.727,LAUNCH,22.472,14875,14875,0,0,104,104,0,0,ADXL:,670,99,356,-960,-1596,35527,-6575,7690,1,1,0,LSM-A:,-41,-24,9,-1039,-1042,30964,-5016,3484,1,1,0,LSM-G:,-0.0960,0.0021,0.0216,6,-38,75,37.9,37.9,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:28.841,LAUNCH,22.586,14897,14897,0,0,104,104,0,0,ADXL:,29,296,110,-850,-955,35527,-6575,7594,1,1,0,LSM-A:,-28,-27,4,-1037,-1029,30964,-5016,3364,1,1,0,LSM-G:,-0.0960,0.0003,0.0221,7,-39,70,38.8,38.8,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:28.896,LAUNCH,22.641,14902,14902,0,0,104,104,0,0,ADXL:,177,-246,-630,-824,-1103,35527,-6575,7548,1,1,0,LSM-A:,-39,-25,6,-1036,-1040,30964,-5016,3310,1,1,0,LSM-G:,-0.0958,-0.0002,0.0221,7,-39,68,39.2,39.2,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:28.959,LAUNCH,22.704,14909,14909,0,0,104,104,0,0,ADXL:,-168,99,-531,-793,-758,35527,-6575,7497,1,1,0,LSM-A:,-26,-24,8,-1035,-1027,30964,-5016,3242,1,1,0,LSM-G:,-0.0975,-0.0008,0.0226,7,-40,65,39.8,39.8,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:29.015,LAUNCH,22.760,14920,14920,0,0,104,104,0,0,ADXL:,621,-197,-235,-1072,-1547,35527,-6575,7439,1,1,0,LSM-A:,-31,-24,10,-1033,-1032,30964,-5016,3186,1,1,0,LSM-G:,-0.0954,-0.0021,0.0220,7,-40,63,40.2,40.2,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:29.072,LAUNCH,22.817,14924,14924,0,0,104,104,0,0,ADXL:,-1006,296,-1271,-868,80,35527,-6575,7389,1,1,0,LSM-A:,-34,-25,2,-1034,-1035,30964,-5016,3126,1,1,0,LSM-G:,-0.0947,-0.0023,0.0216,8,-41,61,40.7,40.7,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:29.132,LAUNCH,22.877,14935,14935,0,0,104,104,0,0,ADXL:,276,-148,-975,-706,-1202,35527,-6575,7347,1,1,0,LSM-A:,-36,-26,13,-1032,-1037,30964,-5016,3064,1,1,0,LSM-G:,-0.0943,-0.0027,0.0207,8,-41,58,41.2,41.2,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:29.194,LAUNCH,22.939,14938,14938,0,0,104,104,0,0,ADXL:,325,-789,11,-865,-1251,35527,-6575,7292,1,1,0,LSM-A:,-34,-25,7,-1034,-1035,30964,-5016,3002,1,1,0,LSM-G:,-0.0938,-0.0030,0.0204,8,-42,56,41.6,41.6,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:29.255,LAUNCH,23.000,14941,14945,0,0,104,104,0,0,ADXL:,128,-148,-186,-1017,-1054,35527,-6575,7229,1,1,0,LSM-A:,-28,-28,5,-1031,-1029,30964,-5016,2937,1,1,0,LSM-G:,-0.0958,-0.0045,0.0203,8,-42,53,42.1,42.1,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:29.317,LAUNCH,23.062,14941,14961,0,0,104,104,0,0,ADXL:,-20,197,652,-852,-906,35527,-6575,7177,1,1,0,LSM-A:,-37,-17,1,-1032,-1038,30964,-5016,2873,1,1,0,LSM-G:,-0.0936,-0.0048,0.0195,9,-43,51,42.5,42.5,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:29.380,LAUNCH,23.125,14979,14979,0,0,104,104,0,0,ADXL:,-513,-641,-186,-859,-413,35527,-6575,7124,1,1,0,LSM-A:,-24,-22,11,-1030,-1025,30964,-5016,2808,1,1,0,LSM-G:,-0.0932,-0.0051,0.0194,9,-43,48,43.0,43.0,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:29.482,LAUNCH,23.226,14960,14979,0,0,104,104,0,0,ADXL:,-661,197,-630,-821,-265,35527,-6575,7040,1,1,0,LSM-A:,-25,-13,6,-1028,-1026,30964,-5016,2705,1,1,0,LSM-G:,-0.0963,-0.0064,0.0197,10,-44,44,43.7,43.7,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:29.532,LAUNCH,23.277,14993,14993,0,0,104,104,0,0,ADXL:,-464,-986,-285,-866,-462,35527,-6575,6996,1,1,0,LSM-A:,-24,-25,4,-1028,-1025,30964,-5016,2654,1,1,0,LSM-G:,-0.0926,-0.0064,0.0188,10,-44,42,44.0,44.0,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:29.645,LAUNCH,23.390,14998,14998,0,0,104,104,0,0,ADXL:,-267,-1232,-1024,-860,-659,35527,-6575,6899,1,1,0,LSM-A:,-29,-24,0,-1027,-1030,30964,-5016,2538,1,1,0,LSM-G:,-0.0917,-0.0072,0.0189,10,-45,38,44.8,44.8,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:29.698,LAUNCH,23.443,15002,15002,0,0,104,104,0,0,ADXL:,226,-197,-1221,-857,-1152,35527,-6575,6852,1,1,0,LSM-A:,-32,-25,7,-1024,-1033,30964,-5016,2481,1,1,0,LSM-G:,-0.0932,-0.0082,0.0193,11,-45,35,45.2,45.2,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:29.753,LAUNCH,23.498,14984,15003,0,0,104,104,0,0,ADXL:,325,-296,1392,-913,-1251,35527,-6575,6802,1,1,0,LSM-A:,-21,-31,4,-1026,-1022,30964,-5016,2425,1,1,0,LSM-G:,-0.0913,-0.0090,0.0193,11,-46,33,45.6,45.6,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:29.813,LAUNCH,23.558,15026,15026,0,0,104,104,0,0,ADXL:,-858,-690,-87,-773,-68,35527,-6575,6755,1,1,0,LSM-A:,-26,-27,8,-1025,-1027,30964,-5016,2363,1,1,0,LSM-G:,-0.0899,-0.0102,0.0193,12,-46,31,46.0,46.0,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:29.873,LAUNCH,23.618,15038,15038,0,0,104,104,0,0,ADXL:,325,-739,701,-751,-1251,35527,-6575,6711,1,1,0,LSM-A:,-16,-24,8,-1024,-1017,30964,-5016,2304,1,1,0,LSM-G:,-0.0887,-0.0111,0.0195,12,-46,28,46.5,46.5,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:29.931,LAUNCH,23.676,15012,15038,0,0,104,104,0,0,ADXL:,29,148,-38,-890,-955,35527,-6575,6660,1,1,0,LSM-A:,-26,-21,0,-1024,-1027,30964,-5016,2243,1,1,0,LSM-G:,-0.0877,-0.0122,0.0197,12,-47,26,46.9,46.9,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:29.987,LAUNCH,23.732,15023,15038,0,0,104,104,0,0,ADXL:,-20,-98,-1123,-1045,-906,35527,-6575,6600,1,1,0,LSM-A:,-20,-26,1,-1024,-1021,30964,-5016,2186,1,1,0,LSM-G:,-0.0868,-0.0130,0.0199,13,-47,24,47.4,47.4,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:30.044,LAUNCH,23.789,15022,15038,0,0,104,104,0,0,ADXL:,276,937,-827,-715,-1202,35527,-6575,6559,1,1,0,LSM-A:,-26,-27,-4,-1024,-1027,30964,-5016,2127,1,1,0,LSM-G:,-0.0859,-0.0148,0.0204,13,-48,21,47.8,47.8,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:30.103,LAUNCH,23.848,15040,15046,0,0,104,104,0,0,ADXL:,29,345,11,-972,-955,35527,-6575,6501,1,1,0,LSM-A:,-20,-27,2,-1024,-1021,30964,-5016,2068,1,1,0,LSM-G:,-0.0846,-0.0160,0.0208,14,-48,19,48.3,48.3,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:30.163,LAUNCH,23.908,15033,15049,0,0,104,104,0,0,ADXL:,-267,-49,-1221,-1011,-659,35527,-6575,6441,1,1,0,LSM-A:,-19,-29,-4,-1022,-1020,30964,-5016,2007,1,1,0,LSM-G:,-0.0831,-0.0179,0.0210,14,-49,17,48.8,48.8,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:30.224,LAUNCH,23.969,15029,15049,0,0,104,104,0,0,ADXL:,522,-394,-876,-807,-1448,35527,-6575,6392,1,1,0,LSM-A:,-26,-25,-6,-1025,-1027,30964,-5016,1943,1,1,0,LSM-G:,-0.0823,-0.0195,0.0211,15,-49,14,49.4,49.4,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:30.286,LAUNCH,24.030,15041,15049,0,0,104,104,0,0,ADXL:,-20,0,11,-852,-906,35527,-6575,6339,1,1,0,LSM-A:,-20,-26,-4,-1024,-1021,30964,-5016,1881,1,1,0,LSM-G:,-0.0767,-0.0201,0.0206,15,-50,12,50.0,50.0,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:30.409,LAUNCH,24.154,15072,15072,0,0,104,104,0,0,ADXL:,-217,395,-285,-810,-709,35527,-6575,6239,1,1,0,LSM-A:,-18,-28,1,-1022,-1019,30964,-5016,1756,1,1,0,LSM-G:,-0.0754,-0.0242,0.0216,17,-51,7,51.3,51.3,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:30.519,LAUNCH,24.264,15069,15092,0,0,104,104,0,0,ADXL:,-464,592,-531,-853,-462,35527,-6575,6146,1,1,0,LSM-A:,-10,-18,-4,-1022,-1011,30964,-5016,1643,1,1,0,LSM-G:,-0.0666,-0.0251,0.0199,18,-52,2,52.5,52.5,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:30.574,LAUNCH,24.319,15090,15092,0,0,104,104,0,0,ADXL:,-612,-986,-2059,-744,-314,35527,-6575,6107,1,1,0,LSM-A:,-13,-27,-3,-1020,-1014,30964,-5016,1587,1,1,0,LSM-G:,-0.0694,-0.0284,0.0213,19,-53,0,53.1,53.1,EVENTS:,98.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:30.629,LAUNCH,24.374,15066,15092,0,0,104,104,0,0,ADXL:,-267,-148,-827,-964,-659,35527,-6575,6052,1,1,0,LSM-A:,-24,-32,1,-1024,-1025,30964,-5016,1530,1,1,0,LSM-G:,-0.0671,-0.0297,0.0213,20,-54,-2,53.7,53.7,EVENTS:,98.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:30.772,LAUNCH,24.516,15108,15112,0,0,104,104,0,0,ADXL:,78,-1084,-1369,-849,-1004,35527,-6575,5929,1,1,0,LSM-A:,-23,-28,-4,-1022,-1024,30964,-5016,1384,1,1,0,LSM-G:,-0.0608,-0.0325,0.0196,22,-55,-7,55.4,55.4,EVENTS:,98.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:30.825,LAUNCH,24.570,15081,15112,0,0,104,104,0,0,ADXL:,473,-838,208,-970,-1399,35527,-6575,5879,1,1,0,LSM-A:,-21,-25,-3,-1020,-1022,30964,-5016,1331,1,1,0,LSM-G:,-0.0612,-0.0346,0.0204,23,-56,-9,56.1,56.1,EVENTS:,98.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:30.881,LAUNCH,24.626,15105,15112,0,0,104,104,0,0,ADXL:,-415,345,-383,-787,-511,35527,-6575,5835,1,1,0,LSM-A:,-13,-24,-6,-1021,-1014,30964,-5016,1272,1,1,0,LSM-G:,-0.0603,-0.0365,0.0201,24,-57,-12,56.8,56.8,EVENTS:,98.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:30.939,LAUNCH,24.684,15098,15112,0,0,104,104,0,0,ADXL:,374,49,455,-901,-1300,35527,-6575,5782,1,1,0,LSM-A:,-19,-22,0,-1021,-1020,30964,-5016,1213,1,1,0,LSM-G:,-0.0576,-0.0372,0.0195,25,-58,-14,57.5,57.5,EVENTS:,98.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:30.995,LAUNCH,24.740,15109,15112,0,0,104,104,0,0,ADXL:,473,-246,-580,-1083,-1399,35527,-6575,5721,1,1,0,LSM-A:,-18,-20,0,-1022,-1019,30964,-5016,1157,1,1,0,LSM-G:,-0.0563,-0.0381,0.0192,26,-58,-16,58.2,58.2,EVENTS:,98.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:31.053,LAUNCH,24.798,15121,15121,0,0,104,104,0,0,ADXL:,29,247,-137,-861,-955,35527,-6575,5673,1,1,0,LSM-A:,-28,-20,2,-1020,-1029,30964,-5016,1098,1,1,0,LSM-G:,-0.0550,-0.0395,0.0190,28,-59,-19,58.9,58.9,EVENTS:,98.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:31.171,LAUNCH,24.916,15102,15154,0,0,104,104,0,0,ADXL:,-908,-296,455,-809,-18,35527,-6575,5576,1,1,0,LSM-A:,-21,-19,-4,-1023,-1022,30964,-5016,975,1,1,0,LSM-G:,-0.0518,-0.0417,0.0181,31,-60,-24,60.4,60.4,EVENTS:,98.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:31.232,LAUNCH,24.977,15091,15154,0,0,104,104,0,0,ADXL:,177,0,-630,-601,-1103,35527,-6575,5541,1,1,0,LSM-A:,-29,-24,-4,-1022,-1030,30964,-5016,914,1,1,0,LSM-G:,-0.0502,-0.0429,0.0174,32,-61,-27,61.2,61.2,EVENTS:,98.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:31.290,LAUNCH,25.035,15134,15154,0,0,104,104,0,0,ADXL:,-217,-1577,-679,-876,-709,35527,-6575,5489,1,1,0,LSM-A:,-19,-30,1,-1021,-1020,30964,-5016,855,1,1,0,LSM-G:,-0.0488,-0.0440,0.0168,34,-62,-29,61.9,61.9,EVENTS:,98.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:31.349,LAUNCH,25.094,15116,15154,0,0,104,104,0,0,ADXL:,325,444,-137,-760,-1251,35527,-6575,5445,1,1,0,LSM-A:,-25,-20,5,-1021,-1026,30964,-5016,793,1,1,0,LSM-G:,-0.0478,-0.0453,0.0168,36,-63,-32,62.6,62.6,EVENTS:,98.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:31.411,LAUNCH,25.156,15129,15154,0,0,104,104,0,0,ADXL:,276,-542,-679,-764,-1202,35527,-6575,5398,1,1,0,LSM-A:,-19,-18,5,-1022,-1020,30964,-5016,732,1,1,0,LSM-G:,-0.0465,-0.0459,0.0160,38,-63,-35,63.3,63.3,EVENTS:,98.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:31.473,LAUNCH,25.218,15122,15154,0,0,104,104,0,0,ADXL:,-710,148,258,-803,-216,35527,-6575,5349,1,1,0,LSM-A:,-15,-26,4,-1023,-1016,30964,-5016,668,1,1,0,LSM-G:,-0.0459,-0.0481,0.0160,40,-64,-38,64.0,64.0,EVENTS:,98.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:31.578,LAUNCH,25.323,15138,15154,0,0,104,104,0,0,ADXL:,-119,-493,-482,-909,-807,35527,-6575,5252,1,1,0,LSM-A:,-20,-24,4,-1021,-1021,30964,-5016,560,1,1,0,LSM-G:,-0.0429,-0.0490,0.0146,45,-65,-44,65.1,65.1,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:31.631,LAUNCH,25.376,15126,15154,0,0,104,104,0,0,ADXL:,276,99,-38,-918,-1202,35527,-6575,5205,1,1,0,LSM-A:,-18,-27,1,-1019,-1019,30964,-5016,507,1,1,0,LSM-G:,-0.0416,-0.0499,0.0143,47,-66,-47,65.6,65.6,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:31.684,LAUNCH,25.429,15117,15154,0,0,104,104,0,0,ADXL:,-562,542,-87,-950,-364,35527,-6575,5157,1,1,0,LSM-A:,-14,-28,-3,-1020,-1015,30964,-5016,453,1,1,0,LSM-G:,-0.0404,-0.0505,0.0136,49,-66,-50,66.1,66.1,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:31.738,LAUNCH,25.483,15137,15154,0,0,104,104,0,0,ADXL:,29,247,-728,-1035,-955,35527,-6575,5100,1,1,0,LSM-A:,-9,-25,-5,-1018,-1010,30964,-5016,397,1,1,0,LSM-G:,-0.0398,-0.0517,0.0134,52,-67,-53,66.5,66.5,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:31.794,LAUNCH,25.539,15132,15154,0,0,104,104,0,0,ADXL:,-513,-641,-334,-937,-413,35527,-6575,5047,1,1,0,LSM-A:,-13,-20,-5,-1021,-1014,30964,-5016,341,1,1,0,LSM-G:,-0.0384,-0.0522,0.0129,55,-67,-57,67.0,67.0,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:31.849,LAUNCH,25.594,15155,15155,0,0,104,104,0,0,ADXL:,128,148,-1271,-807,-1054,35527,-6575,5002,1,1,0,LSM-A:,-24,-19,-3,-1022,-1025,30964,-5016,285,1,1,0,LSM-G:,-0.0349,-0.0497,0.0113,58,-67,-60,67.3,67.3,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:31.964,LAUNCH,25.709,15150,15170,0,0,104,104,0,0,ADXL:,-1154,690,-87,-748,228,35527,-6575,4917,1,1,0,LSM-A:,-24,-26,6,-1021,-1025,30964,-5016,167,1,1,0,LSM-G:,-0.0357,-0.0547,0.0111,64,-68,-68,67.9,67.9,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:32.023,LAUNCH,25.768,15138,15170,0,0,104,104,0,0,ADXL:,-267,-345,110,-863,-659,35527,-6575,4866,1,1,0,LSM-A:,-18,-21,-6,-1020,-1019,30964,-5016,106,1,1,0,LSM-G:,-0.0344,-0.0553,0.0106,68,-68,-72,68.2,68.2,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:32.083,LAUNCH,25.828,15108,15174,0,0,104,104,0,0,ADXL:,29,345,258,-809,-955,35527,-6575,4817,1,1,0,LSM-A:,-15,-19,-6,-1021,-1016,30964,-5016,44,1,1,0,LSM-G:,-0.0339,-0.0565,0.0101,71,-68,-76,71.2,71.2,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:32.145,LAUNCH,25.890,15130,15174,0,0,104,104,0,0,ADXL:,-168,-345,-827,-924,-758,35527,-6575,4760,1,1,0,LSM-A:,-21,-17,3,-1023,-1022,30964,-5016,-17,1,1,1,LSM-G:,-0.0305,-0.0532,0.0088,75,-68,-80,74.9,74.9,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:32.204,LAUNCH,25.949,15158,15174,0,0,104,104,0,0,ADXL:,128,0,-630,-1152,-1054,35527,-6575,4691,1,1,0,LSM-A:,-15,-21,3,-1022,-1016,30964,-5016,-79,1,1,1,LSM-G:,-0.0327,-0.0593,0.0089,79,-68,-85,78.7,78.7,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:32.266,LAUNCH,26.011,15147,15174,0,0,104,104,0,0,ADXL:,-612,-49,-285,-692,-314,35527,-6575,4648,1,1,0,LSM-A:,-23,-19,1,-1021,-1024,30964,-5016,-143,1,1,1,LSM-G:,-0.0309,-0.0585,0.0081,83,-68,-89,82.7,82.7,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
7/3/2021-09:40:32.325,LAUNCH,26.070,15124,15174,0,0,104,104,0,0,ADXL:,29,-246,-679,-856,-955,35527,-6575,4597,1,1,0,LSM-A:,-21,-32,2,-1023,-1022,30964,-5016,-202,1,1,1,LSM-G:,-0.0305,-0.0599,0.0078,86,-68,87,86.3,86.3,EVENTS:,100.00,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,152,154
